"","X","eventid","iyear","imonth","iday","extended","country","region","latitude","longitude","specificity","vicinity","crit1","crit2","crit3","doubtterr","multiple","success","suicide","attacktype1","targtype1","targsubtype1","natlty1","guncertain1","individual","weaptype1","weapsubtype1","nkill","Cluster"
"16019",128277,201603220048,2016,3,22,0,95,10,32.548042,41.919794,4,0,1,1,1,0,0,0,0,3,14,76,95,0,0,6,17,0,3
"16020",46107,199410280002,1994,10,28,0,209,10,38.395649,27.135641,1,0,1,1,1,0,0,1,0,3,14,74,209,0,0,6,16,1,1
"16021",67946,200711160020,2007,11,16,0,1003,9,42.911652,20.840391,1,0,1,1,1,0,0,0,0,1,2,18,175,0,0,6,16,0,3
"16022",134695,201610220012,2016,10,22,0,60,10,31.212225,34.117065,1,1,1,1,1,0,0,0,0,3,20,108,60,0,0,6,16,0,1
"16023",124236,201511100039,2015,11,13,0,603,8,54.99593,-6.87742,1,0,1,1,1,0,0,0,0,3,20,107,233,0,0,6,16,0,3
"16024",134287,201610070030,2016,10,7,1,37,11,8.133338,15.064025,1,0,1,1,1,0,0,1,0,6,14,67,37,0,0,5,4,1,6
"16025",86483,201205240010,2012,5,24,0,167,9,43.248554,46.597836,1,0,1,1,1,0,0,0,0,3,3,25,167,0,0,6,29,0,8
"16026",71294,200810200008,2008,10,20,0,167,9,42.5695,47.5688,1,0,1,1,1,0,0,0,0,3,14,84,167,0,0,6,16,0,4
"16027",93558,201305090051,2013,5,9,0,160,5,8.655784,123.424444,1,0,0,1,1,1,0,1,0,5,2,15,160,0,0,5,2,0,2
"16028",25894,198710080001,1987,10,8,0,45,3,3.58564,-73.80075,2,0,1,1,1,0,0,1,0,2,3,22,45,0,0,5,2,0,7
"16029",93761,201305160026,2013,5,16,0,147,11,13.036389,8.317778,1,0,1,1,1,0,1,1,0,3,1,3,147,0,0,6,16,1,6
"16030",21297,198511100005,1985,11,10,0,61,2,13.967553,-89.139633,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,7,1
"16031",48320,199509140001,1995,9,14,0,6,10,36.66655,3.09606,1,0,0,1,1,1,0,1,0,1,14,82,6,0,0,5,5,1,1
"16032",132359,201608010054,2016,8,1,0,147,11,11.840929,13.141459,1,1,1,1,1,0,0,0,0,2,14,75,147,0,0,6,11,5,8
"16033",88653,201209090019,2012,9,9,0,95,10,33.74324,44.623825,1,0,1,1,1,0,1,1,0,3,14,67,95,0,0,6,16,0,3
"16034",110036,201409090041,2014,9,9,0,95,10,35.45211,44.375465,1,0,1,1,1,0,0,0,0,1,14,84,95,0,0,5,2,0,5
"16035",74171,200907100019,2009,7,10,1,92,6,19.60975,84.117125,1,0,1,1,1,0,0,1,0,3,2,21,92,0,0,6,16,0,8
"16036",78756,201009280009,2010,9,28,0,167,9,42.563333,47.863611,1,0,1,1,1,0,0,1,0,1,3,25,167,0,0,5,5,4,1
"16037",100205,201312300019,2013,12,30,0,95,10,35.515016,43.237822,3,0,1,1,1,0,1,1,0,3,3,25,95,0,0,6,16,2,3
"16038",14673,198303210010,1983,3,21,0,61,2,13.420304,-88.571307,1,0,1,1,1,0,0,1,0,2,14,75,61,0,0,5,2,9,7
"16039",2194,197412310007,1974,12,31,0,217,1,18.220833,-66.590149,4,0,1,1,1,0,1,1,0,3,21,108,163,0,0,6,16,0,4
"16040",35349,199010060005,1990,10,6,0,209,10,38.164077,41.785081,1,1,1,1,0,1,0,1,0,2,4,35,209,0,0,5,2,10,3
"16041",83935,201201060014,2012,1,6,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,13,66,95,0,0,6,11,0,7
"16042",141085,201706260011,2017,6,26,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,0,0,9,3,25,95,0,0,13,23,4,4
"16043",78071,201008050005,2010,8,5,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,3,22,95,0,0,6,17,0,3
"16044",57981,200107250001,2001,7,25,0,222,3,10.482834,-66.962128,1,0,1,1,1,0,0,1,0,3,15,86,222,0,0,6,16,0,2
"16045",123725,201510250030,2015,10,25,0,228,10,12.825647,44.846416,1,0,1,1,1,0,0,1,0,6,1,7,228,1,0,5,5,0,2
"16046",140625,201706100048,2017,6,10,0,4,6,30.622013,64.031136,1,0,1,1,1,0,0,0,0,1,3,23,4,0,0,6,8,0,8
"16047",43700,199212210001,1992,12,21,0,92,6,26.397588,91.897169,1,1,1,1,1,0,0,1,0,6,1,5,92,0,0,5,2,0,1
"16048",72689,200902240006,2009,2,24,0,205,5,6.202025,101.252379,4,0,1,1,1,0,0,1,0,2,14,113,205,0,0,5,5,1,4
"16049",128914,201604130052,2016,4,13,0,4,6,35.22199,71.367622,3,0,1,1,1,0,1,1,0,2,3,24,4,0,0,5,5,3,3
"16050",96807,201309080009,2013,9,8,0,110,10,34.439228,35.831848,1,0,1,1,1,0,0,1,0,3,14,68,110,0,0,6,29,0,4
"16051",47684,199506160020,1995,6,16,0,155,10,31.530243,35.094162,1,0,1,1,1,-9,0,1,0,2,14,69,97,0,0,9,23,0,1
"16052",30949,198906230006,1989,6,23,0,45,3,6.6752,-74.84211,1,0,1,1,1,0,0,1,0,2,1,2,45,0,0,5,2,4,2
"16053",22065,198603200006,1986,3,20,0,121,5,5.862565,118.080621,1,0,1,1,1,0,0,1,0,3,14,75,121,0,0,6,16,0,1
"16054",84364,201201290015,2012,1,29,0,95,10,33.953167,44.921906,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,29,1,7
"16055",43921,199401180006,1994,1,18,0,83,2,14.622869,-90.529068,1,0,1,1,1,0,0,1,0,3,10,55,83,0,0,6,16,0,3
"16056",69974,200806180030,2008,6,18,0,97,10,31.484053,34.533436,1,0,1,1,1,0,0,1,0,3,14,75,97,1,0,6,11,0,1
"16057",140815,201706170015,2017,6,17,0,155,10,31.646119,35.132209,1,1,1,1,1,0,0,1,0,2,14,67,97,0,0,9,23,0,2
"16058",38658,199109280001,1991,9,28,0,11,3,-34.654619,-59.428372,1,0,1,1,0,1,0,1,0,1,4,27,11,0,0,6,16,0,1
"16059",18582,198409080002,1984,9,8,0,145,2,10.892093,-84.78599,1,0,1,1,0,1,0,1,0,2,4,29,145,0,0,5,2,13,8
"16060",121996,201508300036,2015,8,30,0,228,10,13.586484,44.024105,1,0,1,1,1,0,1,1,0,3,14,75,228,0,0,6,11,1,3
"16061",65367,200610190013,2006,10,19,0,95,10,33.303566,44.371773,1,0,1,1,1,1,0,1,0,3,3,23,95,0,0,6,16,0,1
"16062",105428,201405130062,2014,5,13,0,153,6,34.006004,71.53743,1,0,1,1,1,0,0,1,0,1,14,84,153,0,0,5,5,1,6
"16063",107987,201407150001,2014,7,15,0,153,6,26.943596,64.10234,1,0,1,1,0,1,0,1,0,3,4,27,153,0,0,6,11,0,8
"16064",36136,199101170004,1991,1,17,0,92,6,28.690073,77.213982,1,0,1,1,1,0,0,1,0,3,6,43,92,0,0,6,16,0,3
"16065",10670,198104210007,1981,4,21,0,217,1,18.386932,-66.061127,1,0,1,0,1,0,0,1,0,5,1,3,163,0,0,5,5,0,3
"16066",12347,198202070007,1982,2,7,0,110,10,33.888523,35.503513,1,0,1,1,1,-9,0,1,0,3,1,11,110,0,0,6,16,0,2
"16067",142800,201709010012,2017,9,1,0,182,11,10.086762,49.973876,2,0,1,1,1,0,1,1,0,3,4,34,182,0,0,6,16,5,6
"16068",82102,201108030005,2011,8,3,1,200,10,35.263396,40.28768,4,0,1,1,1,0,0,1,0,6,14,77,200,0,0,13,22,0,1
"16069",96110,201308110022,2013,8,11,0,209,10,41.106178,28.689863,1,0,1,1,1,0,0,1,0,3,14,84,209,0,0,6,17,0,3
"16070",63692,200601300001,2006,1,30,0,141,6,27.66897,85.319824,1,0,1,1,1,0,0,0,0,1,14,84,141,0,0,5,5,0,1
"16071",34551,199007050007,1990,7,5,0,186,6,8.589444,80.835,1,0,1,1,0,1,0,1,0,2,4,29,186,0,0,5,2,16,3
"16072",58417,200108290015,2001,8,29,0,92,6,33.778175,76.576171,2,0,1,1,1,0,0,1,0,3,19,99,92,0,0,6,8,8,1
"16073",98923,201311200006,2013,11,20,0,153,6,33.256111,70.487289,1,0,1,1,0,1,0,1,1,3,4,27,153,0,0,6,15,5,3
"16074",100709,201401140033,2014,1,14,0,205,5,6.266667,101.264444,3,0,1,1,1,0,0,1,0,2,4,29,205,0,0,5,5,0,3
"16075",96619,201308310009,2013,8,31,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,2,15,86,95,0,0,5,5,5,3
"16076",93884,201305210001,2013,5,21,0,4,6,34.339661,63.738457,1,0,1,1,1,0,0,1,0,3,1,13,4,0,0,6,8,7,1
"16077",71333,200810230016,2008,10,23,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,1,1,0,3,20,109,45,1,0,6,17,0,3
"16078",12373,198202090021,1982,2,9,0,45,3,43.793028,-75.392952,5,0,1,1,1,0,0,1,0,2,1,9,45,0,0,5,2,0,4
"16079",25284,198707190008,1987,7,19,0,145,2,12.929811,-85.917027,4,0,1,1,1,0,0,1,0,2,1,9,145,0,0,5,2,8,2
"16080",55407,199907280002,1999,7,28,0,167,9,42.699747,47.084936,3,1,1,1,1,1,0,1,0,3,4,29,167,0,0,6,12,3,8
"16081",56755,200009040017,2000,9,4,0,104,11,0.709649,38.50659,2,0,0,1,1,1,0,1,0,2,14,73,104,0,0,5,4,12,1
"16082",108153,201407180039,2014,7,18,0,153,6,34.332588,73.202805,1,0,1,1,1,0,0,1,0,2,15,85,153,0,0,6,7,2,4
"16083",30556,198905080005,1989,5,8,0,185,8,42.774838,-1.655764,1,0,1,1,1,0,0,1,0,3,21,106,185,0,0,6,16,0,6
"16084",100180,201312290043,2013,12,29,0,113,10,32.069286,20.151144,1,0,1,1,1,0,0,1,0,9,4,34,113,0,0,13,23,0,1
"16085",128015,201603130066,2016,3,13,0,147,11,7.70165,9.210362,2,0,1,1,1,0,1,1,0,2,14,75,147,0,0,5,5,0,4
"16086",16167,198311090004,1983,11,9,0,102,10,31.950001,35.933331,1,0,1,1,1,0,0,0,0,3,14,75,102,0,0,6,16,0,6
"16087",102568,201403020074,2014,3,2,0,147,11,9.066043,7.48143,1,0,1,1,1,0,0,1,0,2,15,85,147,1,0,5,5,0,6
"16088",59125,200203260001,2002,3,26,0,97,10,31.771599,35.2034,1,0,1,1,1,0,0,1,1,3,14,74,97,0,0,6,13,2,3
"16089",105881,201405240131,2014,5,24,0,153,6,34.855861,71.429838,2,0,1,1,1,0,0,1,0,3,3,22,153,0,0,6,12,0,3
"16090",68385,200801080009,2008,1,8,0,95,10,34.271034,45.163567,1,0,1,1,1,0,0,1,0,3,14,76,95,0,0,6,16,1,3
"16091",104546,201404210046,2014,4,21,0,97,10,31.5282,34.596382,1,0,1,1,1,0,0,1,0,3,1,7,97,0,0,6,11,0,6
"16092",58113,200108110009,2001,8,11,0,141,6,27.982926,83.036137,3,0,1,1,1,0,1,1,0,7,3,22,141,0,0,8,18,0,4
"16093",81776,201107010012,2011,7,1,0,160,5,6.862806,124.443649,1,0,1,1,1,0,0,1,0,3,15,86,160,0,0,6,17,1,1
"16094",126208,201601150067,2016,1,15,0,95,10,33.420948,43.295662,1,0,1,1,0,1,0,1,1,3,4,34,95,0,0,6,15,8,6
"16095",92587,201304040027,2013,4,4,0,92,6,24.941732,94.21312,1,0,1,1,1,0,0,0,0,3,3,25,92,0,0,6,16,0,1
"16096",55261,199906220008,1999,6,22,0,92,6,26.682957,88.443417,1,0,1,1,1,0,0,1,0,3,14,67,92,1,0,6,16,10,6
"16097",33752,199004150002,1990,4,15,0,183,11,-29.816917,30.638293,1,0,1,1,0,1,0,1,0,2,4,29,183,0,0,5,2,1,4
"16098",902,197201050001,1972,1,5,0,603,8,54.607712,-5.95621,1,0,1,1,0,1,0,1,0,1,4,34,216,0,0,5,4,1,3
"16099",84123,201201160012,2012,1,16,0,92,6,24.798346,93.94043,1,0,1,1,1,0,0,1,0,3,14,84,92,0,0,6,12,0,3
"16100",28803,198810200009,1988,10,20,0,186,6,7.733107,81.68882,1,0,1,1,0,1,0,1,0,3,4,35,92,0,0,6,8,9,8
"16101",109789,201408310066,2014,8,31,0,155,10,32.20411,35.104284,4,0,1,1,1,0,1,1,0,2,14,73,97,0,0,8,19,0,1
"16102",38352,199109010004,1991,9,1,0,185,8,43.178205,-2.31164,1,0,1,1,1,0,0,0,0,3,16,89,185,1,0,6,16,0,3
"16103",7003,197906230003,1979,6,23,0,139,11,-17.905095,15.975806,1,1,1,1,1,0,0,1,0,2,19,99,183,1,0,5,5,0,2
"16104",19917,198505020005,1985,5,2,0,59,3,0.968179,-79.65172,4,0,1,1,1,0,1,1,0,5,10,54,59,0,0,5,2,0,4
"16105",21707,198601200015,1986,1,20,0,159,3,-10.680652,-76.259918,1,0,1,1,1,0,0,1,0,3,2,15,159,0,0,6,16,0,1
"16106",32596,198911280001,1989,11,28,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,0,1,0,1,2,14,61,0,0,5,2,2,8
"16107",25572,198708260002,1987,8,26,0,153,6,31.834328,70.90905,1,0,1,1,1,0,0,1,0,3,19,101,153,0,0,6,16,1,1
"16108",129446,201605010024,2016,5,1,0,4,6,34.424682,70.337984,2,0,1,1,1,0,0,1,0,3,14,67,4,0,0,6,16,0,1
"16109",81715,201106240012,2011,6,24,0,167,9,43.4,42.916667,1,0,1,1,1,0,0,1,0,1,3,25,167,0,0,5,2,1,3
"16110",143556,201710050006,2017,10,5,0,137,11,-11.353599,40.35224,1,0,1,1,1,0,1,1,0,2,3,22,137,1,0,5,2,6,3
"16111",21103,198510070019,1985,10,7,0,78,8,37.99749,23.762728,1,0,1,1,1,0,0,1,0,3,6,43,113,0,0,6,16,0,8
"16112",48040,199508080012,1995,8,8,0,6,10,36.763763,3.055413,1,0,1,1,1,0,0,1,0,3,2,21,6,0,0,6,15,1,3
"16113",7561,197910100003,1979,10,10,0,26,3,-17.783219,-63.182042,1,0,1,1,1,-9,0,1,0,3,14,76,26,0,0,6,16,0,2
"16114",68997,200804060006,2008,4,6,0,160,5,13.240874,123.537612,1,0,1,1,1,0,0,1,0,1,4,34,160,1,0,5,5,1,2
"16115",121876,201508260056,2015,8,26,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,0,0,3,20,109,153,0,0,6,17,0,6
"16116",80923,201104160007,2011,4,16,0,92,6,23.997747,83.437675,1,0,1,1,1,0,0,1,0,7,1,12,92,1,0,8,18,0,5
"16117",71628,200811180012,2008,11,18,0,167,9,43.231167,44.642027,1,0,1,1,1,0,0,1,0,2,2,14,167,0,0,5,5,0,8
"16118",20574,198507120015,1985,7,12,0,159,3,-3.743667,-73.251874,1,0,1,1,0,1,0,1,0,1,4,34,159,0,0,5,3,1,3
"16119",108338,201407230014,2014,7,23,0,205,5,6.862624,101.485031,3,0,1,1,1,0,1,0,0,4,3,22,205,0,0,6,15,0,1
"16120",84457,201202040015,2012,2,4,0,95,10,33.773349,45.14945,2,1,1,1,1,0,0,1,0,3,17,94,95,0,0,6,16,0,6
"16121",42856,199210220008,1992,10,22,0,75,8,52.243114,10.219752,1,0,1,1,1,-9,0,1,0,7,1,8,75,0,0,8,18,0,7
"16122",128343,201603240024,2016,3,24,0,4,6,34.84451,71.13185,3,0,1,1,0,1,0,1,0,3,4,35,4,0,0,6,29,1,7
"16123",36334,199102050005,1991,2,5,0,45,3,2.56426,-72.637985,1,0,1,1,1,0,0,1,0,2,6,44,45,0,0,5,2,0,1
"16124",103264,201403210007,2014,3,22,0,228,10,15.44799,45.41048,4,0,1,1,1,0,0,1,0,3,21,108,228,0,0,6,16,0,1
"16125",117700,201504220049,2015,4,22,0,214,9,47.832344,37.689873,1,1,1,1,0,1,1,1,0,3,4,34,214,0,0,6,11,0,3
"16126",18146,198407200006,1984,7,20,0,183,11,-26.184113,28.033232,1,0,1,1,1,0,0,1,0,1,2,15,183,0,0,8,20,0,6
"16127",115904,201502240054,2015,2,24,0,95,10,33.152144,44.205237,1,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,29,2,3
"16128",55730,199911060002,1999,11,6,0,6,10,36.919552,3.891396,1,0,1,1,1,0,0,1,0,1,3,25,6,0,0,5,3,2,1
"16129",38231,199108180015,1991,8,18,0,359,9,40.165,46.513889,1,0,1,1,1,-9,0,1,0,2,14,75,359,0,0,5,2,3,3
"16130",51435,199612280004,1996,12,28,0,69,8,41.930607,8.742907,1,0,1,1,1,-9,0,1,0,3,1,9,69,0,0,6,16,0,3
"16131",72783,200903080011,2009,3,8,0,153,6,28.959845,69.390121,1,1,1,1,1,0,0,1,0,3,1,1,153,0,0,6,17,0,1
"16132",12690,198204010005,1982,4,1,0,110,10,33.420948,3.891396,5,0,1,1,1,-9,0,1,0,3,14,79,110,0,0,6,16,0,1
"16133",95874,201308030016,2013,8,3,0,95,10,36.158558,43.2551,1,0,1,1,1,0,0,1,0,2,2,18,95,0,0,5,5,2,3
"16134",134782,201610240052,2016,10,24,0,228,10,13.586484,44.024105,1,0,1,1,1,0,0,0,0,9,17,94,228,0,0,13,23,0,4
"16135",117405,201504130085,2015,4,13,0,228,10,12.825647,44.846416,1,0,1,1,1,0,0,1,0,2,14,67,228,0,0,5,4,1,1
"16136",7369,197909070003,1979,9,7,0,110,10,33.888523,35.503513,1,0,1,1,1,-9,0,1,0,4,6,42,98,0,0,5,3,0,1
"16137",53842,199712060008,1997,12,6,1,222,3,8.366667,-69.266667,2,0,1,1,1,-9,0,1,0,6,1,3,222,0,0,13,21,0,2
"16138",25051,198706180005,1987,6,18,0,145,2,13.360614,-86.398154,1,0,1,1,1,0,0,1,0,2,2,21,145,0,0,5,2,0,1
"16139",31018,198907040003,1989,7,4,0,88,2,15.50167,-88.02774,1,0,1,1,1,0,0,1,0,1,2,15,88,0,0,5,3,1,7
"16140",100411,201401040122,2014,1,4,0,19,6,25.307408,89.527481,3,0,1,1,1,0,1,1,0,7,2,19,19,0,0,8,18,0,3
"16141",135315,201611110021,2016,11,10,0,205,5,6.215367,102.06037,1,1,1,1,1,0,0,1,0,2,14,76,205,0,0,5,5,0,2
"16142",37862,199107200010,1991,7,20,0,231,11,-17.825166,31.03351,1,0,1,1,1,-9,0,1,0,3,1,8,217,0,0,6,16,0,2
"16143",106692,201406130030,2014,6,13,0,95,10,33.24637,44.02548,1,0,1,1,0,1,0,1,0,2,4,36,95,0,0,5,5,1,2
"16144",122859,201509280007,2015,9,28,0,209,10,38.501998,42.281276,3,0,1,1,0,1,0,1,0,3,4,29,209,0,0,6,8,0,3
"16145",112514,201411190010,2014,11,19,0,95,10,32.887157,44.341637,1,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,16,0,4
"16146",133740,201609200011,2016,9,20,0,141,6,27.727839,85.378207,1,0,1,1,1,0,1,1,0,3,8,49,141,0,0,6,17,0,5
"16147",50146,199606200005,1996,6,20,0,209,10,38.888447,40.501144,1,0,1,1,1,0,0,1,0,7,19,100,209,0,0,8,18,0,7
"16148",32249,198910260005,1989,10,26,0,45,3,6.242026,-75.564766,1,0,1,1,1,0,0,1,0,3,3,23,45,0,0,6,12,5,6
"16149",138646,201703250019,2017,3,25,0,95,10,34.880964,44.620763,3,0,1,1,1,0,1,0,0,9,14,75,95,0,0,13,23,0,3
"16150",41137,199205130002,1992,5,13,0,97,10,31.771599,35.2034,1,0,1,1,1,0,0,0,0,1,14,69,97,0,0,9,23,0,3
"16151",132877,201608170034,2016,8,15,0,147,11,12.359468,14.210929,1,0,1,1,1,0,0,1,0,2,2,18,147,0,0,5,5,5,3
"16152",29286,198812170001,1988,12,17,0,186,6,6.819545,79.880083,1,0,1,1,1,0,0,1,0,3,2,15,186,0,0,6,16,0,7
"16153",114239,201501120077,2015,1,12,0,19,6,23.791275,90.418205,1,0,1,1,1,0,0,1,0,3,14,68,19,0,0,6,16,0,8
"16154",110295,201409160078,2014,9,16,0,153,6,34.123104,72.469017,1,0,1,1,1,0,0,1,0,2,3,22,153,0,0,6,11,0,3
"16155",143684,201710110026,2017,10,11,0,147,11,11.840929,13.141459,1,0,1,1,1,0,1,1,1,3,20,107,147,1,0,6,13,1,3
"16156",98221,201310290026,2013,10,29,0,153,6,31.120411,74.449097,1,0,1,1,1,0,0,0,0,3,20,107,153,0,0,6,16,0,7
"16157",122048,201508310085,2015,8,31,0,205,5,6.617694,101.426521,3,0,1,1,1,0,0,0,0,1,2,15,205,0,0,5,5,0,1
"16158",28641,198810030011,1988,10,3,0,45,3,4.57398,-76.19864,3,0,1,1,0,1,0,1,0,3,4,29,45,0,0,5,2,15,3
"16159",94062,201305270049,2013,5,27,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,0,0,1,2,18,153,0,0,5,5,0,1
"16160",133941,201609250015,2016,9,25,1,160,5,6.082966,125.282669,2,0,1,1,1,0,0,1,0,6,2,15,160,0,0,13,23,0,8
"16161",43746,199212280008,1992,12,28,0,156,2,8.32,-81.21,3,1,1,1,1,0,1,1,0,3,21,107,156,0,0,6,16,0,3
"16162",92897,201304160020,2013,4,16,0,153,6,33.965214,71.068447,2,0,1,1,0,1,0,0,0,3,4,34,153,1,0,6,16,0,1
"16163",48993,199512290010,1995,12,29,0,167,9,43.320229,45.654491,1,0,1,1,1,0,0,0,0,3,3,25,167,0,0,6,16,1,4
"16164",85970,201205020011,2012,5,2,0,92,6,33.311591,75.766219,3,0,1,1,1,0,0,1,0,2,17,94,92,1,0,5,5,1,6
"16165",35045,199008220035,1990,8,22,0,153,6,24.891115,67.143311,1,0,1,0,1,1,0,1,0,2,22,110,153,0,0,5,2,0,3
"16166",22238,198604070006,1986,4,7,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,1,3,25,159,0,0,5,3,1,3
"16167",88576,201209050031,2012,9,5,0,153,6,34.556396,71.2575,1,0,1,1,1,0,0,1,0,3,8,49,153,0,0,6,16,0,6
"16168",65644,200612210005,2006,12,21,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,1,3,3,25,95,0,0,6,13,13,7
"16169",24582,198704150001,1987,4,15,0,159,3,-9.529924,-77.5288,1,0,1,1,1,0,0,1,0,3,3,22,159,0,0,6,16,1,3
"16170",100943,201401200027,2014,1,20,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,15,1,3
"16171",10303,198102090011,1981,2,9,0,213,11,0.350848,32.580224,1,0,1,1,1,0,0,1,0,7,3,22,213,0,0,13,23,1,3
"16172",45592,199408050004,1994,8,5,0,603,8,54.620693,-6.217727,1,0,1,1,1,0,0,1,0,1,14,68,233,0,0,5,5,1,6
"16173",78362,201008310011,2010,8,31,0,205,5,13.727896,101.178976,3,0,1,1,1,0,0,1,0,3,10,55,205,0,0,6,7,0,3
"16174",41419,199206090002,1992,6,9,0,45,3,9.337295,-73.653621,4,0,1,1,1,0,0,1,0,3,21,108,45,0,0,6,16,0,1
"16175",5935,197901220003,1979,1,22,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,0,1,0,9,1,3,45,0,0,13,23,0,3
"16176",57072,200011080004,2000,11,8,0,195,11,15.450113,36.400021,1,0,1,1,1,0,0,1,0,9,14,75,195,0,0,13,23,61,3
"16177",56985,200010190002,2000,10,19,0,185,8,40.465595,-3.696263,1,0,1,1,1,0,0,0,0,3,10,53,185,1,0,6,9,0,3
"16178",137276,201701300001,2017,1,30,1,113,10,32.867867,13.189067,1,0,1,1,1,0,0,1,0,6,2,18,113,0,0,5,5,0,4
"16179",98288,201310300040,2013,10,30,0,95,10,33.906048,44.724545,1,0,1,1,0,1,0,1,0,3,4,29,95,0,0,6,16,1,3
"16180",143646,201710100005,2017,10,10,0,95,10,33.303566,44.371773,1,0,1,1,0,1,0,1,0,3,4,36,95,0,0,6,7,1,2
"16181",88392,201208260004,2012,8,26,0,153,6,28.428611,68.473333,1,1,1,1,1,0,0,0,0,3,20,107,153,0,0,6,16,0,3
"16182",133856,201609210127,2016,9,21,0,95,10,34.458684,43.795649,3,0,1,1,1,0,0,1,0,3,14,76,95,0,0,6,16,0,1
"16183",123608,201510210027,2015,10,19,0,4,6,32.659576,62.11441,2,0,1,1,1,0,0,1,0,1,2,20,4,0,0,5,5,1,1
"16184",15698,198308290001,1983,8,29,0,43,3,-33.469115,-70.641997,2,0,1,1,1,0,0,1,0,3,19,100,43,0,0,6,16,1,2
"16185",84173,201201190001,2012,1,19,0,4,6,31.499139,65.842823,1,0,1,1,1,0,0,1,1,3,6,44,4,0,0,6,13,8,8
"16186",46716,199502010004,1995,2,1,0,209,10,41.106178,28.689863,1,0,1,1,1,-9,0,1,0,3,1,3,209,0,0,6,16,0,3
"16187",126029,201601110009,2016,1,11,0,95,10,33.19392,44.408577,1,0,1,1,1,0,0,1,0,3,14,76,95,0,0,6,11,2,3
"16188",96929,201309120022,2013,9,12,0,205,5,6.692995,101.309282,3,0,1,1,0,1,0,1,0,2,4,35,205,0,0,5,2,3,6
"16189",61894,200501030004,2005,1,3,0,147,11,6.152044,5.648732,1,1,1,1,1,1,0,1,0,2,4,34,147,0,0,5,5,0,7
"16190",114911,201501290058,2015,1,29,0,95,10,33.31065,44.038208,1,0,1,1,0,1,0,1,0,2,4,36,95,0,0,5,5,3,1
"16191",69333,200805010008,2008,5,1,0,183,11,-25.74774,27.550296,1,0,1,1,1,0,0,1,0,3,1,3,183,0,0,6,16,0,2
"16192",132175,201607270001,2016,7,27,0,153,6,30.200819,66.994354,1,0,1,1,1,0,0,1,0,3,4,29,153,0,0,6,12,0,4
"16193",59417,200206170005,2002,6,17,0,160,5,6.41871,121.972443,1,0,1,1,1,0,0,1,0,2,14,67,160,0,0,9,23,2,5
"16194",89082,201210040017,2012,10,4,0,167,9,42.143189,47.09498,1,0,1,1,1,0,0,1,0,2,3,24,167,0,0,5,5,4,4
"16195",113527,201412230036,2014,12,23,0,60,10,31.126646,33.800865,1,0,1,1,1,0,0,1,0,6,21,106,60,0,0,6,16,0,3
"16196",35406,199010140011,1990,10,14,0,145,2,12.919106,-85.916609,1,0,1,1,1,0,0,1,0,1,2,18,145,0,0,6,28,0,3
"16197",124604,201511210058,2015,11,21,0,160,5,7.353467,125.147793,3,0,1,1,1,0,0,1,0,2,8,50,160,0,0,5,5,0,3
"16198",119302,201506080010,2015,6,7,0,113,10,32.354923,15.105525,1,0,1,1,0,1,0,1,0,2,4,36,113,0,0,5,5,4,2
"16199",39559,199112140005,1991,12,14,0,603,8,51.504387,-0.140041,1,0,1,1,1,0,0,1,0,7,1,7,216,0,0,8,18,0,3
"16200",79205,201011090004,2010,11,9,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,0,3,14,69,95,0,0,6,17,0,1
"16201",73856,200906120014,2009,6,12,0,153,6,29.395681,71.676924,1,0,1,1,1,0,0,1,0,3,19,100,153,0,0,6,17,0,2
"16202",14484,198302150005,1983,2,15,0,97,10,32.800445,35.001584,1,1,1,1,1,-9,0,1,0,3,14,71,97,0,0,6,7,1,4
"16203",105450,201405130095,2014,5,13,0,4,6,32.100204,66.901016,1,0,1,1,1,0,0,1,0,3,3,23,4,0,0,6,16,1,2
"16204",101101,201401250015,2014,1,25,0,60,10,29.964494,32.528546,1,0,1,1,1,0,0,1,0,3,3,22,60,0,0,6,15,0,3
"16205",82092,201108020007,2011,8,2,0,95,10,33.31065,44.038208,1,0,1,1,1,0,0,1,0,3,1,11,95,0,0,6,17,2,3
"16206",32556,198911220009,1989,11,22,0,45,3,4.79961,-74.74089,1,0,1,1,1,0,0,1,0,2,3,23,45,0,0,5,3,2,2
"16207",5856,197901100008,1979,1,10,0,403,11,-15.415393,43.784199,5,0,1,1,1,0,0,1,0,9,19,100,403,0,0,13,23,0,5
